|id|texto|fecha
37|1521193939881152512|"Realmente lo que digo es absurdamente malinterpretado. Nunca he hablado de hacerme reelegir sino de calificar mi mandato de cuatro años como la construcción de la transición hacia la economía productiva y la sociedad del conocimiento.
 https://t.co/lTumZyUZ8k"|2022-05-02 18:24:32+00:00
38|1521178856576663559|Santa Marta con el Cambio. https://t.co/LIZYypT7Tq|2022-05-02 17:24:36+00:00
39|1521164307853160455|La historia de Fuerza Ciudadana está ligada a los temas de la educación, el agua, la naturaleza y la defensa de mujeres y hombres que, tratados como iguales, produzcan la tierra con apoyo de crédito popular y transferencia de saberes y conocimiento|2022-05-02 16:26:47+00:00
40|1521164005854875648|Nuestro compromiso con Fuerza Ciudadana y el Frente Amplio del Magdalena es recuperar para la Región y sus gentes la institucionalidad arrebatada por razones políticas, sacrificando la autonomía e irrespetando a sus dirigentes.|2022-05-02 16:25:35+00:00
41|1521104369508306944|Quiero saludar a los habitantes de Santa Marta, Plato, Pivijay y Cienaga del Dpto del Magdalena, por su esfuerzo de ayer en las manifestaciones que llenaron las plazas populares en apoyo a nuestra campaña presidencial. Toda mi gratitud y reconocimiento.|2022-05-02 12:28:37+00:00
42|1520884068707147777|"El primero de mayo conmemoramos una lucha por la igualdad, los derechos y por la mejora de la calidad de vida. Nuestro gobierno estará siempre del lado de las y los trabajadores y sus luchas. 

Feliz Dia Internacional del Trabajador.

 #TrabajadoresConPetro https://t.co/CIgFRRpdpQ"|2022-05-01 21:53:13+00:00
43|1520569694494806018|Santa Marta progresista, votará por el cambio de Colombia. https://t.co/Q5E4zbnbcx|2022-05-01 01:04:00+00:00
44|1520568438019825664|Santa Marta. https://t.co/yfrVPjomAq|2022-05-01 00:59:01+00:00
45|1520548738812551176|Santa Marta ahora. https://t.co/UXIneBgwEo|2022-04-30 23:40:44+00:00
46|1520527062301388800|Centenares de miembros de Veteranos por Colombiay la Reserva activa de las fuerzas militares, deciden apoyar la política de seguridad humana de la campaña del Cambio. https://t.co/s1Yow8dQY8 https://t.co/m5SHzYJ4vB|2022-04-30 22:14:36+00:00
47|1520526213210591234|"Entrevista para NPR de los EEUU

https://t.co/iw0JsIxKFI"|2022-04-30 22:11:13+00:00
48|1520524896027267074|Nos une Colombia. https://t.co/2tnRDx2538|2022-04-30 22:05:59+00:00
49|1520522792818651139|https://t.co/I79UGE9fH8|2022-04-30 21:57:38+00:00
50|1520499476779225089|"En el Programa ""Petro Escucha"" en Sta Marta. https://t.co/U3NvRAQIVG"|2022-04-30 20:24:59+00:00
51|1520430113522921473|"A esta hora desde Santa Marta Fuerza Ciudadana adhiere a nuestra campaña para cambiar a Colombia #FuerzaConPetro @fzciudadana

Señal en vivo: https://t.co/7Vgj0ZIRRx"|2022-04-30 15:49:21+00:00
52|1520418478687236097|Una invitación a la juventud. Jóvenes seduzcan a sus padres y madres. Vamos en familia a votar por el cambio de Colombia. https://t.co/TadmCzHdCA|2022-04-30 15:03:07+00:00
53|1520417600131551232|La educación y el agua son pilares fundamentales en nuestra agenda y gestión para todos los niños y niñas de Colombia. #CambioPorLaVida https://t.co/aVngqglpKL|2022-04-30 14:59:38+00:00
54|1520388947888812034|Casi por unanimidad las juventudes liberales deciden sumarse a la campaña del Cambio por la Vida. https://t.co/UGFpZm43Kg|2022-04-30 13:05:47+00:00
55|1520215782684250113|Reservas y veteranos de las fuerzas militares presentes con el Cambio por la Vida. https://t.co/1ENk42SPop|2022-04-30 01:37:41+00:00
56|1520215129375358976|Veteranos por Colombia. https://t.co/Xr18Dmu8Wl|2022-04-30 01:35:05+00:00
57|1520214489219616768|Centenares de oficiales en retiro, de exsoldados de Colombia en el acto de apoyo a la campaña del Cambio en Cali https://t.co/S8nrXLsTdm|2022-04-30 01:32:33+00:00
58|1520213828407119872|"A esta hora participo en la Convención de Militares y Policías de la Reserva Activa.

https://t.co/q2uGbouP12"|2022-04-30 01:29:55+00:00
59|1520202503870160897|"Un libro es compartir los sueños y anhelos. Hoy estuve en la @filbogota con miles de colombianos y colombianas  que creen en el cambio por la vida.

Gracias por acompañarme en la firma de libros ""Una Vida, Muchas Vidas"" con @PlanetaLibrosCo 

¡Las quiero y los quiero mucho! https://t.co/gi7dy4O5zO"|2022-04-30 00:44:55+00:00
60|1520198385017438213|El liberalismo del Huila se vincula https://t.co/bjFct6SMDd campaña por el Cambio https://t.co/h8MyHEcJzp|2022-04-30 00:28:33+00:00
61|1520153534737620992|A esta hora en la firma de libros de “Una Vida, Muchas Vidas” en la Filbo con @Planetadelibros https://t.co/Cj02Pt0nZv|2022-04-29 21:30:20+00:00
62|1520142334343749633|Ya esto en minutos en la Feria del Libro.|2022-04-29 20:45:50+00:00
63|1520069969576345600|"Quiero invitarles a ser parte de #1MillónDeVentanasXPetro. 

Vamos a llegar a un millón de hogares y de corazones por el cambio. 

Entra a https://t.co/NpnpKubZEU, descarga tu afiche, imprímelo y pégalo en tu ventana. 

Sube tu foto con #SúmateAlCambio https://t.co/SkzNezJwdK"|2022-04-29 15:58:16+00:00
64|1519653462442528769|"Mañana tenemos una cita con ""Una vida, Muchas vidas"" en la Feria del Libro de Bogotá, en la firma de libros de 2 a 5 p.m. en Corferias.

Las y los espero para que compartamos un rato agradable. 

#PetroEnlaFilBo https://t.co/40oJGJEtEA"|2022-04-28 12:23:13+00:00
65|1519443743073615880|Ahora en El Espinal, Tolima https://t.co/6nJkfie4k6|2022-04-27 22:29:52+00:00
66|1519375656118804481|"Agradezco el apoyo del liberalismo que quiere el cambio y construir el futuro de paz y democracia.

Vamos a un gran Frente Amplio que haga de Colombia una Potencia Mundial de la Vida. https://t.co/F8o2BQcEKF"|2022-04-27 17:59:19+00:00
67|1519335508710760448|"Estalla la rebelión liberal. Que el pueblo coja las banderas de López Pumarejo y Gaitán

https://t.co/QrDUAtbf50"|2022-04-27 15:19:47+00:00
68|1519326209133400071|"En ""Petro Escucha"" en Honda, Tolima bajo el monumento y junto a la casa de Alfonso Lopez Pumarejo https://t.co/IF6RaiGnpi"|2022-04-27 14:42:50+00:00
69|1519317957079453697|Nos espera el Tolima. https://t.co/DJXMRnFejp|2022-04-27 14:10:03+00:00
70|1519299439545962498|"A los trabajadore(a)s del audiovisual se le han robado más de 150.000 millones de ingresos por retransmitir sus obras y su trabajo sin pagos.

Es una verdadera explotación del trabajo."|2022-04-27 12:56:28+00:00
71|1519298648286408705|"En mi gobierno ningún actor o actriz dejará de percibir ingresos cada vez que se produzca o se reproduzca su trabajo sea en televisión, sea en cable, sea en internet.

Haremos crecer en Colombia la creación de audivisuales. Colombia tiene con qué exportar al mundo su arte. https://t.co/hZDJiB9PAC"|2022-04-27 12:53:19+00:00
72|1519295395859505158|"La política de seguridad basada en número de bajas y enemigo interno llevó a personas de la fuerza pública a ser juzgadas por crimen de guerra

Cambiaré la doctrina de seguridad por una humana, donde el delito se vea en su complejidad de causas y los indicadores sean de vida. https://t.co/x5JhFIo33E"|2022-04-27 12:40:24+00:00
73|1519294356951285760|"Hablemos de mensualidades para no engañar. Duque dice que el ingreso solidario es de 200.000 pesos mensuales por debajo de la línea de pobreza. De hecho la pobreza rural aumentó en Colombia.

Todo subsidio del gobierno debe estar por encima de la linea de pobreza. https://t.co/FAfGWOUsMV"|2022-04-27 12:36:16+00:00
74|1519113232430075907|A todo el pueblo.liberal, a la conciencia liberal de Colombia. https://t.co/UA3QEdXf2U|2022-04-27 00:36:33+00:00
75|1519107394093166593|Miles de indígenas Pastos nos acompañan en la puerta de entrada de Colombia por el sur: Ipiales. https://t.co/CLUQvHLEQA|2022-04-27 00:13:21+00:00
76|1519082400449544193|"Se llaman ""falsos positivos"" la mafia poniendole los capturados al gobernante para que lo aplaudan.

Mientras, ellos extienden la extorsión a toda la ciudadanía.
 https://t.co/7gmmxLKVS8"|2022-04-26 22:34:02+00:00
77|1519069157379223553|Ipiales. Todo el movimiento indígena de Nariño https://t.co/lFHZlEC3cG|2022-04-26 21:41:24+00:00
78|1519026524858593280|Ipiales en este momento, adhesión del movimiento político e indigena AICO a la campaña para cambiar a Colombia. https://t.co/xevnZBdQ4P|2022-04-26 18:52:00+00:00
79|1519014097957924865|Mi Monteria, mi Córdoba grande en la Potencia mundial de la Vida. https://t.co/cAoJXbGEXi|2022-04-26 18:02:37+00:00
80|1519008077248352257|"Estaré en la Feria del Libro de Bogotá (@FILBogota) en la firma de libros en el stand de la Editorial Planeta (@PlanetaLibrosCo).

Los espero el viernes 29 de abril de 2 a 5 p.m. con #UnaVidaMuchasVidas https://t.co/egFRy1Z4Us"|2022-04-26 17:38:42+00:00
81|1518945145105920001|"Reducir los costos financieros en Colombia es desatar la potencia de la producción y por tanto del empleo

El sistema financiero que queremos transformar debe tener muchos más actores bancarios y financieros y aceptar por completo la banca digital, cooperativa y la banca abierta."|2022-04-26 13:28:37+00:00
82|1518945142346067968|"Se trata que las utilidades bancarias sean al menos similares al sector productivo, para lograr que crezca la economía productiva y el empleo

Un mayor impuesto sobre utilidades bancarias, mucha más competencia, lograr la gratuidad del servicio de pagos y transferencias bancarias"|2022-04-26 13:28:37+00:00
83|1518945139472965632|"El crecimiento de las utilidades bancarias y financieras por encima de las utilidades del sector productivo, trae como consecuencia la destrucción de los puestos de trabajo y nos condena a una simple actividad especulativa.

Estos datos muestran una economía de mentira. https://t.co/QOuAMCuEHY"|2022-04-26 13:28:36+00:00
84|1518928586987778050|"Aqui se cometió la torpeza que llevó a Colombia a perder soberanía sobre parte de su mar.

No solo le quitaron tierra a los campesinos sino mar a Colombia. https://t.co/Xfh9vDy3RW"|2022-04-26 12:22:50+00:00
85|1518922384924938240|Abrir los caminos de las oportunidades más diversas y hacer poderosas a las mujeres es la opción para que Colombia sea una potencia mundial de la Vida. https://t.co/FDuWUdEIoP|2022-04-26 11:58:11+00:00
86|1518654729777254400|En medio de una crisis tan profunda en el agro colombiano por la importacion carísima de fertilizantes, en Santander deciden liquidar Ferticol en Barrancabermeja https://t.co/mY79EBOmcV|2022-04-25 18:14:37+00:00
87|1518559822903488515|Le sueña extraño al uribismo y su candidato, que el productor directo de alimentos sea coopropietatio de la industrialización de sus productos. No entienden de capitalismo, solo de esclavismo https://t.co/b8bU9p1YZb|2022-04-25 11:57:29+00:00
88|1518558099895992322|"La arepa boyacense se hace con harina de maíz canadiense.

La primera mata de maíz que la humanidad encontró fué en Momil, Córdoba, Colombia.

Si Colombia reemplaza la importación de 6 millones de toneladas de maíz por producción nacional, ¿saben cuántos empleos se crearían? https://t.co/PSCR5UNK14"|2022-04-25 11:50:39+00:00
89|1518407775017177091|"Felicito a @EmmanuelMacron por su elección como presidente de la República francesa.

Espero que las relaciones entre Francia y Colombia se basen en la lucha común contra la crisis climática y por la Paz del mundo."|2022-04-25 01:53:18+00:00
90|1518399780271050756|Colombia es mujer. https://t.co/u46rXuqHCz|2022-04-25 01:21:32+00:00
91|1518384501914849280|"Donde andará Matamba, ¿el escape no será más bien una desaparición por lo mucho que sabía?
 https://t.co/w7iVrCI4zj"|2022-04-25 00:20:50+00:00
92|1518375702642450433|"Oigan toquen en las puertas, llegó el momento de cambiar la historia de Colombia, escucha el pescador.

Montería. https://t.co/5AaDpYueAg"|2022-04-24 23:45:52+00:00
93|1518374513490423808|"Salir del ejército y la policía sin oportunidsdes es el móvil de la reparamilitarización del pais.

La juventud que entra a la fuerza pública debe ser educada profesionalmente por el Estado. Esa es una garantía de paz.
 https://t.co/dWjGvKPKgz"|2022-04-24 23:41:08+00:00
94|1518370010074386432|Atención empiezan a llegar denuncias sobre los compradores de votos. @migueldelrioabg https://t.co/99bB5MPP0L|2022-04-24 23:23:15+00:00
95|1518368124441141249|La seguridad Humana. Sogamoso. https://t.co/TAXhXWioHh|2022-04-24 23:15:45+00:00
96|1518348860929753094|"El programa ""Petro Escucha"" en Villavicencio con la participación de la comunidad y sus propuestas 

Es el tiempo de escuchar a las personas e iniciar los dialogos sociales para hacer de Colombia una potencia mundial de la Vida. https://t.co/P6Lesrx6ok"|2022-04-24 21:59:12+00:00
97|1518326032276799490|"""Petro Escucha"" en Villavicencio, Meta. https://t.co/Ka0CvznuPC"|2022-04-24 20:28:29+00:00
98|1518313418649968642|"Recuerden que en la Feria del Libro de Bogotá (@FILBogota) está disponible mi libro “Una Vida Muchas Vidas” de la editorial @PlanetaLibrosCo.

#UnaVidaMuchasVidas https://t.co/5VM3tQV4Ub"|2022-04-24 19:38:22+00:00
99|1518305294706790400|Ariari, Meta. https://t.co/TmUddA90U3|2022-04-24 19:06:05+00:00
100|1518265037755928576|El Ariari, Meta, tierra de agricultoras y agricultores, nos respalda. Aquí se vive la potencia mundial de la Vida https://t.co/vVpgKIU12b|2022-04-24 16:26:07+00:00
101|1518249243370299392|En el Ariari, Granada, Meta. https://t.co/p755hdSi8d|2022-04-24 15:23:21+00:00
102|1518207882180845570|"El honor de las fuerzas militares pasa por aislarlas del régimen de corrupción, profesionalizarlas y lograr el máximo de bienestar para el agente de policía y el soldado

Los generales me informarán de las viviendas contruidas para el agente y el soldado
 https://t.co/dETfP4lVFt"|2022-04-24 12:39:00+00:00
103|1518060133439488002|A triunfar, a vencer, sin odio , sin venganza, es el amor político el que ganará el 29 de Mayo. https://t.co/9TzkUfK3vN|2022-04-24 02:51:54+00:00
104|1518025359475843073|La tierra de la magia, la tierra del surco, del Sol, del agua y del poema. https://t.co/JVdBQIgAlI|2022-04-24 00:33:43+00:00
105|1518022631781511168|Monteria. https://t.co/IXj4OrakgX|2022-04-24 00:22:53+00:00
106|1518016941729976321|En la tierra de las aguas encontradas, el rio madre Sinú, mi tierra, Monteria, Córdoba. https://t.co/ezOgZLUdH5|2022-04-24 00:00:16+00:00
107|1517996852590874625|Ahora Monteria Hermosa. https://t.co/FCuYx5ZpNa|2022-04-23 22:40:27+00:00
108|1517994655106875392|"""Petro Escucha"" en Cienaga de Oro, el conflicto en Cordoba es la tierra y llegó el momento en que todos y todas ganen con la tierra, el agua y el sol. https://t.co/Ajjh0Wo7lE"|2022-04-23 22:31:43+00:00
109|1517986392227340289|Gracias Ingeniero por su defensa de la Democracia. https://t.co/NutBsdUjlM|2022-04-23 21:58:53+00:00
110|1517971662674800640|"Escuchar para servir. 

Desde Ciénaga de Oro, mi Pueblo natal #PetroTeEscucha https://t.co/aG8gYOmgds"|2022-04-23 21:00:21+00:00
111|1517917976720257025|Con el maestro Miguel Emiro Naranjo, director de la mejor banda de Colombia, no la de las mafias de la política, sino las del arte y la música. La Banda 19 de Marzo de Laguneta, Córdoba. https://t.co/4a85m8n6f7|2022-04-23 17:27:01+00:00
112|1517901854499348481|"Mi ""Petro Escucha"" en Cienaga de Oro, Córdoba. https://t.co/q4VJ3Q9B24"|2022-04-23 16:22:58+00:00
113|1517892596986781703|"Hemos designado al abogado Miguel Angel del Río, @migueldelrioabg para que construya el equipo que procesará judicialmente a todos los compradores de votos en el Caribe 

Comprar votos es un delito contra la Democracia. Saquen videos, denúncielos. Que sepan que no van a poder."|2022-04-23 15:46:10+00:00
114|1517862609294401537|A alguien le falta leerse la Constitución de Colombia https://t.co/i6sOmkJ4XA|2022-04-23 13:47:01+00:00
115|1517854210561351680|El presidente de la República no arremetió contra mí, arremetió contra la Constitución de Colombia https://t.co/1rVYzw9zwa|2022-04-23 13:13:38+00:00
116|1517835285391941639|Por los jóvenes que mueren uniformados en las trochas, esto no va a suceder más en nuestra Patria. https://t.co/pKO73vLODo|2022-04-23 11:58:26+00:00
117|1517833346369441792|"Dos verdades que deben quedar en el pasado sin olvidar.

5.733 militantes de la UP asesinados con complacencia de los gobiernos.

6.402 jóvenes asesinados por el gobierno de la seguridad mafiosa.

Por eso la democracia es hoy, una promesa que será cumplida https://t.co/i1DIgUzX3y"|2022-04-23 11:50:44+00:00
118|1517830800095465473|Gracias Andrea Echeverry por tu apoyo. https://t.co/eKtbMj4QRO|2022-04-23 11:40:37+00:00
119|1517696461861011457|"A ver, le explicare candidato; existe una Constitución y el presidente jura respetarla. Entonces si la Constitución ordena que la fuerza pública no sea deliberante y no participe del debate electoral, el presidente debe hacer respetar ese mandato.

¡Respete la Constitución! https://t.co/i6sOmkJ4XA"|2022-04-23 02:46:48+00:00
120|1517695508420169732|Buenísimo. https://t.co/XKFHumsKnZ|2022-04-23 02:43:01+00:00
121|1517694556938153984|"El presidente de Colombia ha roto la Constitución.

Nosotros restauraremos el mandato constitucional y protegeremos la institucionalidad del país del quiebre que ha hecho del Estado de Derecho, Ivan Duque."|2022-04-23 02:39:14+00:00
122|1517690255813582857|Usted debe hacer repetar la Constitución de Colombia. Sin institucionalidad no hay democracia. https://t.co/i6sOmkJ4XA|2022-04-23 02:22:08+00:00
123|1517667500212822020|Gracias Sergio. https://t.co/GG6UM3IWB8|2022-04-23 00:51:43+00:00
124|1517655186763882499|"Vamos a fortalecer de nuevo la industria metalmecánica en el cordón industrial de Boyacá.

La producción de autopartes con impresión 3D, alta conectividad, energías limpias y una sociedad del conocimiento. https://t.co/f8M1qVEyoG"|2022-04-23 00:02:47+00:00
125|1517650054596730885|Inmensa. Sogamoso y Boyacá van a desencadenar el Cambio por la Vida en Colombia. https://t.co/D0qqIM1WkW|2022-04-22 23:42:24+00:00
126|1517617686716588034|En este momento inmensa manifestación en Sogamoso, Boyacá https://t.co/6yFQTTygzN|2022-04-22 21:33:47+00:00
127|1517616155619377152|"""Petro escucha"" en Duitama. https://t.co/PWKxyKp01b"|2022-04-22 21:27:42+00:00
128|1517590559677898752|Solicito formalmente al Registrador, permitir la auditoria internacional de todos los softwares que se usaran en las elecciones del 29 de mayo, tal como lo solicitó el Consejo Nacional Electoral.|2022-04-22 19:45:59+00:00
129|1517584235388882948|"Todos los días es el día de la tierra. Porque no hay un planeta de repuesto. 

Estas son nuestras propuestas para cuidar nuestro planeta. 

El cambio es verde, el cambio por la vida. #DiaDeLaTierra https://t.co/gPJrc0gDO2"|2022-04-22 19:20:51+00:00
130|1517539395175428097|"Realizamos el ""Petro Escucha"" en Duitama, Boyacá https://t.co/7Nu81EJhim"|2022-04-22 16:22:40+00:00
131|1517511597299834882|"Quien nos ponía hace unos dias en empate técnico, admite hoy, que la distancia aumenta en nuestro favor.

Otra encuesta que muestra la contundente victoria del Cambio que se aproxima

https://t.co/wvLynp8j0h"|2022-04-22 14:32:13+00:00
132|1517307164221743107|"Chiquinquirá.

Aquí propuse la industrialización de la agricultura en propiedad asociada de los productores y productoras directos de la agricultura. https://t.co/Rz1vpG3lsb"|2022-04-22 00:59:52+00:00
133|1517258592365293572|El banco internacional JP Morgan, uno de los más grandes del mundo, no ve alarmas, ni deconfianza en el plan de gobierno que presentamos para Cambiar a Colombia por la Vida. https://t.co/8nBi0qwHvo|2022-04-21 21:46:52+00:00
134|1517253916894900234|"Aqui usted podrá tener un compendio de noticias falsas que la contracampaña del uribismo ha lanzado contra mí.
 https://t.co/KbBbrNvYK3"|2022-04-21 21:28:17+00:00
135|1517249487470800898|Chiquinquirá, Boyacá, en estos momentos. https://t.co/sIJyeOlRf1|2022-04-21 21:10:41+00:00
136|1517150955602530304|"Esta encuestadora con decenas de encuestas hechas para elecciones presidenciales en América Latina, muestra unos resultados contundentes.

https://t.co/M9DVXw88VZ https://t.co/snlG6TuUSo"|2022-04-21 14:39:09+00:00
137|1517140749384441858|Oiga hermanos de El Colombiano, han condenado por paramilitarismo a un gobernador de Antioquia que decide entregar su electorado a un exalcalde de Medellin, que a su vez había dejado la seguridad de los medellinenses en manos de un miembro de la Oficina. https://t.co/EI2GXHxFGA|2022-04-21 13:58:36+00:00
138|1517110468946579456|"La estrategia jurídica de Bogotá se hizo desde las oficinas bogotanas y no tuvo en cuenta el interés de la conunidad raizal de San Andrés. Por eso perdimos.

Ahora se impone recobrar los derechos de pesca de la comunidad raizal a partir de un acuerdo bilateral con Nicaragua"|2022-04-21 11:58:17+00:00
